topic_id,topic_id_url,topic_name,subfield_name,field_name,domain_name,is_digital,daisy_group,ce_core,keywords
T14106,https://openalex.org/T14106,Environmental and Sediment Control,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,1,environment_biodiversity,0,Water Framework Directive; Environmental Management; Sediment Dredging; Pollutant Load; Science-Policy Interfacing; Data Mining; Wastewater Treatment; Ecosystem Management; Groundwater Monitoring; Environmental Monitoring
T13548,https://openalex.org/T13548,Environmental and biological studies,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Litter Production; Nutrient Cycling; Rainfall Patterns; Forest Restoration; Climate Change Impacts; Biodiversity Assessment; Agroclimatic Zoning; Soil Fertility; Ecosystem Health; Tropical Forest Ecology
T12078,https://openalex.org/T12078,Environmental remediation with nanomaterials,Biomedical Engineering,Engineering,Physical Sciences,0,environment_biodiversity,0,Groundwater Remediation; Wastewater Treatment; Heavy Metal Removal; Environmental Cleanup; Nano Zero-Valent Iron; Contaminant Sequestration; Permeable Reactive Barriers; Reductive Dechlorination; Surface Modification; Spectroscopic Investigation
T13469,https://openalex.org/T13469,"Environmental, Ecological, and Cultural Studies",Sociology and Political Science,Social Sciences,Social Sciences,0,environment_biodiversity,0,Collapse; Sustainability; Permaculture; Climate Change; Environmental Policy; Agroecology; Resource Management; Biodiversity Conservation; Global Warming; Resilience
T11136,https://openalex.org/T11136,Enzyme-mediated dye degradation,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Laccases; Enzymatic Decolorization; Fungal Genomes; Azo Dyes; Biodegradation; Textile Wastewaters; White-Rot Fungi; Peroxidases; Ligninolytic Enzymes; Bioremediation
T11331,https://openalex.org/T11331,Fecal contamination and water quality,Water Science and Technology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Waterborne Disease; Pathogen Transport; Fecal Contamination; Microbial Source Tracking; Colloid Filtration Theory; Bacterial Pathogens; Indicator Organisms; Public Health Protection; Groundwater Pollution; Recreational Water Quality
T12359,https://openalex.org/T12359,Fern and Epiphyte Biology,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Ferns; Epiphytes; Phylogeny; Adaptive Radiation; Bromeliaceae; Biogeography; Canopy Communities; Gametophyte Ecology; Polyploidy; Morphological Evolution
T10555,https://openalex.org/T10555,Fire effects on ecosystems,Global and Planetary Change,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Climate Change; Forest Fires; Wildfire Activity; Global Emissions; Fire Regimes; Boreal Forests; Soil Properties; Ecosystem Resilience; Carbon Loss; Remote Sensing
T12319,https://openalex.org/T12319,Fish Biology and Ecology Studies,Aquatic Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Fish; Length-Weight Relationships; Morphology; Biodiversity; Biogeography; Freshwater; Conservation; Genetic Diversity; Phylogenetic Analysis; Environmental Factors
T10302,https://openalex.org/T10302,Fish Ecology and Management Studies,Nature and Landscape Conservation,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Freshwater Biodiversity; Conservation Challenges; Flow Regulation; Hydropower Dam Construction; Environmental Flows; Invasive Species; Climate Change; Fisheries Sustainability; Habitat Fragmentation; River Ecosystems
T12014,https://openalex.org/T12014,"Fish biology, ecology, and behavior",Nature and Landscape Conservation,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Freshwater Ecoregions; Fish Biodiversity; Amazon River System; Hydropower Dams; Neotropical Fish Assemblages; Aging Research; Tropical River Fisheries; Electroreception in Fishes; Habitat Degradation; Biogeographical Patterns
T10930,https://openalex.org/T10930,Flood Risk Assessment and Management,Global and Planetary Change,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Flood Risk; Remote Sensing; Climate Change; Surface Water Mapping; Flood Inundation Modeling; Urban Flooding; Risk Perception; Hydrological Modeling; Satellite Imagery; Disaster Management
T14010,https://openalex.org/T14010,Food Industry and Aquatic Biology,Food Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Food Security; Nutrition; Climate Change; Functional Foods; Agricultural Development; Fisheries Management; Micronutrients; Biological Resources; Sustainable Development; Economic Implications
T12713,https://openalex.org/T12713,Forest Ecology and Biodiversity Studies,Insect Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Dead Wood; Forest Management; Saproxylic Beetles; Wood Decomposition; Biodiversity Conservation; Fungal Communities; Coarse Woody Debris; Ecosystem Functioning; Habitat Requirements; Global Meta-analysis
T14050,https://openalex.org/T14050,Forest Ecology and Conservation,Forestry,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Agroforestry; Biodiversity Conservation; Medicinal Plants; Forest Health; Land Suitability; Community Management; Geographic Information System; Social Capital; Climate Resilience; Soil Conservation
T11691,https://openalex.org/T11691,Forest Insect Ecology and Management,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Forest Pests; Bark Beetles; Invasive Species; Climate Change; Ecosystem Disturbances; Tree Defense Mechanisms; Global Warming; Pathogen Invasions; Economic Impacts; Biological Invasions
T11753,https://openalex.org/T11753,Forest Management and Policy,Global and Planetary Change,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Forest Carbon Sequestration; Climate Change Impacts; Sustainable Forest Management; Economic Value; Adaptive Management; Biodiversity Conservation; Private Forest Ownership; Carbon Sinks; Timber Production; European Forestry
T11880,https://openalex.org/T11880,Forest ecology and management,Nature and Landscape Conservation,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Allometric Models; Biomass Estimation; Carbon Stocks; Tropical Forests; Tree Allometry; Forest Site Productivity; Aboveground Biomass; Tree Height-Diameter Models; Stand Density; Climate Change Impact
T14391,https://openalex.org/T14391,"Forest, Soil, and Plant Ecology in China",Education,Social Sciences,Social Sciences,0,environment_biodiversity,0,Web-Based Education; Global Change; Sustainability Indicators; Multicultural Perspectives; Carbon Storage; Geographical Patterns; Environmental Systems; Remote Sensing; Climate Change; Ecosystem Dynamics
T14479,https://openalex.org/T14479,Freezing and Crystallization Processes,Mechanics of Materials,Engineering,Physical Sciences,0,environment_biodiversity,0,Freeze Desalination; Concentration; Wastewater Treatment; Ice Morphology; Cryoconcentration Technology; Membrane Distillation; LNG Cold Energy; Progressive Freeze-Concentration; Eutectic Freeze Crystallization; Scraped Surface Heat Exchanger
T10669,https://openalex.org/T10669,Freshwater macroinvertebrate diversity and ecology,Ecology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Stream Ecosystems; Land Use; Freshwater Biodiversity; Aquatic Insects; Ecosystem Functioning; River Restoration; Metacommunity Structure; Macroinvertebrate Communities; Nutrient Enrichment; Biomonitoring
T12577,https://openalex.org/T12577,Geography and Environmental Studies,Water Science and Technology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Hydrographic Basins; Environmental Conservation; Geospatial Analysis; Climatology; Land Use Planning; Erosion Control; Geoinformatics; Sustainable Development; Remote Sensing; Biodiversity Preservation
T13021,https://openalex.org/T13021,Geology and Environmental Impact Studies,Law,Social Sciences,Social Sciences,0,environment_biodiversity,0,Environmental Protection; Public Participation; Sustainable Development; Mining Regulations; Habitat Distribution; Geoinformation Systems; Mineral Resources; Land Reclamation; Water Management; Biodiversity Conservation
T11405,https://openalex.org/T11405,Geophysics and Gravity Measurements,Oceanography,Earth and Planetary Sciences,Physical Sciences,0,environment_biodiversity,0,GRACE; sea level rise; groundwater depletion; climate change; satellite measurements; polar ice sheets; hydrological modeling; geodetic measurements; mass variability; land water storage
T12456,https://openalex.org/T12456,Geotourism and Geoheritage Conservation,Geology,Earth and Planetary Sciences,Physical Sciences,0,environment_biodiversity,0,Geotourism; Geoheritage; Geodiversity; Geoconservation; Geomorphosites; Sustainable Tourism; Cultural Landscape; Global Geoparks Network; Ecosystem Services; Biodiversity
T10398,https://openalex.org/T10398,Groundwater and Isotope Geochemistry,Geochemistry and Petrology,Earth and Planetary Sciences,Physical Sciences,0,environment_biodiversity,0,Groundwater; Isotopes; Stable; Precipitation; Nitrate; Recharge; Climate Change; Water Quality; Hydrogeochemical Processes; Global Depletion
T12780,https://openalex.org/T12780,Heavy Metal Pollution Remediation,Water Science and Technology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Water Quality; Pollution; Heavy Metals; Xylitol Toxicity; Environmental Management; Aquatic Ecosystems; Wastewater Treatment; Bioecology Sampling; Marine Biology; Toxicology
T12329,https://openalex.org/T12329,Hemiptera Insect Studies,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Stink Bug; Halyomorpha halys; Pentatomidae; Invasive Species; Biological Control; Hemiptera; Phylogeny; Pheromones; Climate Change; Integrated Pest Management
T14261,https://openalex.org/T14261,Herbal Medicine and Trade Cooperation,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,environment_biodiversity,0,China; globalization; economic development; international relations; investment; technology transfer; catch-up development; sustainable development; trade cooperation; biodiversity conservation
T13622,https://openalex.org/T13622,Historical and Environmental Studies,Sociology and Political Science,Social Sciences,Social Sciences,0,environment_biodiversity,0,Territorial Planning; Environmental Impact; Regional Development; Urban Geography; Cultural Heritage; Water Quality; Sediment Characterization; Industrialization; Social Innovation; Historical Ecology
T12641,https://openalex.org/T12641,Historical and socio-economic studies of Spain and related regions,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,environment_biodiversity,0,Economic Development; Agriculture; Water Management; Climate Change; Rural Society; Historical Evolution; Resource Utilization; Industrialization; Sustainability; Demographic Trends
T11490,https://openalex.org/T11490,Hydrological Forecasting Using AI,Environmental Engineering,Environmental Science,Physical Sciences,1,environment_biodiversity,0,Machine Learning; Hydrology; Forecasting; Artificial Neural Networks; Water Resources; Rainfall-Runoff Modeling; Support Vector Machines; Wavelet Analysis; Model Performance; Groundwater Level Forecasting
T10330,https://openalex.org/T10330,Hydrology and Watershed Management Studies,Water Science and Technology,Environmental Science,Physical Sciences,0,environment_biodiversity,0,Hydrological Modeling; Water Resources; Climate Change; Model Evaluation; Global Hydrology; Uncertainty Assessment; Watershed Simulation; Sediment Transport; Land Use Change; Streamflow Trends
T13934,https://openalex.org/T13934,Indigenous Knowledge Systems and Agriculture,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,environment_biodiversity,0,Indigenous Knowledge; Soil Fertility; Local Soil Classification; Sustainable Development; Knowledge Management; Agricultural Practices; Farmers' Perception; Land Use; Ethnopedology; Traditional Farming Systems
T12614,https://openalex.org/T12614,Indigenous Studies and Ecology,General Health Professions,Health Professions,Health Sciences,0,environment_biodiversity,0,Arctic Indigenous Peoples; climate change; traditional knowledge; food security; nutrition transition; community-based monitoring; vulnerability; Inuit; Sami; ecological knowledge
